Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Miles Sanders,PHI,17,93,1,4.0,58,3.4,35,2.1,2,8.5,9.0,2022,124
Jalen Hurts,PHI,9,23,0,3.0,7,0.8,16,1.8,0,,9.0,2022,124
Kenneth Gainwell,PHI,4,22,1,2.0,15,3.8,7,1.8,1,4.0,9.0,2022,124
Boston Scott,PHI,1,5,0,,5,5.0,0,0.0,0,,9.0,2022,124
Dameon Pierce,HOU,27,139,0,8.0,67,2.5,72,2.7,5,5.4,9.0,2022,124
Davis Mills,HOU,3,18,0,1.0,18,6.0,0,0.0,0,,9.0,2022,124
Rex Burkhead,HOU,1,9,0,1.0,4,4.0,5,5.0,0,,9.0,2022,124
Chris Moore,HOU,1,2,0,0.0,2,2.0,0,0.0,0,,9.0,2022,124
