Player,Pos,home_team,team,week,year,game_id
Tom Brady,QB,1,Buccaneers,9.0,2022,134
Leonard Fournette,RB,1,Buccaneers,9.0,2022,134
Mike Evans,WR,1,Buccaneers,9.0,2022,134
Chris Godwin,WR,1,Buccaneers,9.0,2022,134
Cade Otton,TE,1,Buccaneers,9.0,2022,134
Ko Kieft,TE,1,Buccaneers,9.0,2022,134
Robert Hainsey,OL,1,Buccaneers,9.0,2022,134
Tristan Wirfs,T,1,Buccaneers,9.0,2022,134
Donovan Smith,T,1,Buccaneers,9.0,2022,134
Nick Leverett,G,1,Buccaneers,9.0,2022,134
Shaq Mason,G,1,Buccaneers,9.0,2022,134
Akiem Hicks,DL,1,Buccaneers,9.0,2022,134
Vita Vea,DL,1,Buccaneers,9.0,2022,134
Anthony Nelson,OLB,1,Buccaneers,9.0,2022,134
Joe Tryon-Shoyinka,OLB,1,Buccaneers,9.0,2022,134
Lavonte David,LB,1,Buccaneers,9.0,2022,134
Devin White,LB,1,Buccaneers,9.0,2022,134
Jamel Dean,CB,1,Buccaneers,9.0,2022,134
Carlton Davis,CB,1,Buccaneers,9.0,2022,134
Sean Murphy-Bunting,CB,1,Buccaneers,9.0,2022,134
Mike Edwards,S,1,Buccaneers,9.0,2022,134
Keanu Neal,S,1,Buccaneers,9.0,2022,134
