Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Josh Jacobs,LVR,17,67,0,5.0,16,0.9,51,3.0,4,4.3,9.0,2022,132
Brandon Bolden,LVR,1,5,0,,5,5.0,0,0.0,0,,9.0,2022,132
Zamir White,LVR,1,-1,0,,-1,-1.0,0,0.0,0,,9.0,2022,132
Foster Moreau,LVR,0,2,0,0.0,2,,0,,0,,9.0,2022,132
Travis Etienne,JAX,28,109,2,8.0,60,2.1,49,1.8,4,7.0,9.0,2022,132
Trevor Lawrence,JAX,6,53,0,2.0,47,7.8,6,1.0,0,,9.0,2022,132
Jamycal Hasty,JAX,3,6,0,,1,0.3,5,1.7,1,3.0,9.0,2022,132
