Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Vikings,3.0,-2.12,2.59,-4.03,-1.0,1.76,4.64,-2.21,5.1,2.55,-4.57,2.24,4.93,-2.74,2.69,9.0,2022,127
Commanders,-3.0,-1.76,-4.64,2.21,-5.1,2.12,-2.59,4.03,1.0,-2.55,-2.24,4.57,2.74,-4.93,-2.69,9.0,2022,127
