Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Aaron Rodgers,GNB,4,40,0,18,9.0,2022,126
AJ Dillon,GNB,11,34,0,9,9.0,2022,126
Aaron Jones,GNB,9,25,0,9,9.0,2022,126
Kylin Hill,GNB,1,7,0,7,9.0,2022,126
Allen Lazard,GNB,0,0,0,0,9.0,2022,126
Josiah Deguara,GNB,0,0,0,0,9.0,2022,126
Samori Toure,GNB,0,0,0,0,9.0,2022,126
Robert Tonyan,GNB,0,0,0,0,9.0,2022,126
Christian Watson,GNB,0,0,0,0,9.0,2022,126
Marcedes Lewis,GNB,0,0,0,0,9.0,2022,126
Romeo Doubs,GNB,0,0,0,0,9.0,2022,126
Sammy Watkins,GNB,0,0,0,0,9.0,2022,126
David Bakhtiari,GNB,0,0,0,0,9.0,2022,126
Amari Rodgers,GNB,0,0,0,0,9.0,2022,126
Jared Goff,DET,1,-1,0,-1,9.0,2022,126
Jamaal Williams,DET,24,81,0,14,9.0,2022,126
Justin Jackson,DET,4,27,0,11,9.0,2022,126
D'Andre Swift,DET,2,10,0,7,9.0,2022,126
Amon-Ra St. Brown,DET,0,0,0,0,9.0,2022,126
Kalif Raymond,DET,0,0,0,0,9.0,2022,126
Tom Kennedy,DET,0,0,0,0,9.0,2022,126
James Mitchell,DET,0,0,0,0,9.0,2022,126
Shane Zylstra,DET,0,0,0,0,9.0,2022,126
Brock Wright,DET,0,0,0,0,9.0,2022,126
