Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Kwity Paye,IND,0,0,0,0,0,1.0,8,7,1,1,1,0,0,0,0,9.0,2022,131
DeForest Buckner,IND,0,0,0,0,0,1.0,7,4,3,1,3,0,0,0,0,9.0,2022,131
Julian Blackmon,IND,0,0,0,0,0,1.0,4,2,2,0,1,0,0,0,0,9.0,2022,131
Zaire Franklin,IND,0,0,0,0,0,0.5,6,5,1,2,1,0,0,0,0,9.0,2022,131
Yannick Ngakoue,IND,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0,9.0,2022,131
Rodney McLeod,IND,0,0,0,0,0,0.0,6,4,2,1,0,0,0,0,0,9.0,2022,131
Shaquille Leonard,IND,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,9.0,2022,131
Grover Stewart,IND,0,0,0,0,0,0.0,5,4,1,2,0,0,0,0,0,9.0,2022,131
Stephon Gilmore,IND,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,9.0,2022,131
Kenny Moore,IND,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,9.0,2022,131
Bobby Okereke,IND,0,0,0,0,0,0.0,4,4,0,1,0,1,0,0,1,9.0,2022,131
Rodney Thomas II,IND,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,9.0,2022,131
Nick Cross,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,131
Brandon Facyson,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,131
Dallis Flowers,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,131
Matt Haack,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,131
Luke Rhodes,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,131
Isaiah Rodgers,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,9.0,2022,131
E.J. Speed,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,131
Jonathan Jones,NWE,1,17,1,17,1,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,131
Matt Judon,NWE,0,0,0,0,0,3.0,6,4,2,3,4,0,0,0,0,9.0,2022,131
Joshua Uche,NWE,0,0,0,0,0,3.0,6,5,1,3,2,0,0,0,0,9.0,2022,131
Ja'Whaun Bentley,NWE,0,0,0,0,0,1.0,10,6,4,1,2,0,0,0,0,9.0,2022,131
Raekwon McMillan,NWE,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,9.0,2022,131
Jahlani Tavai,NWE,0,0,0,0,0,0.5,5,4,1,0,2,0,0,0,0,9.0,2022,131
Deatrich Wise Jr.,NWE,0,0,0,0,0,0.5,3,1,2,0,1,0,0,0,0,9.0,2022,131
Jabrill Peppers,NWE,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,9.0,2022,131
Adrian Phillips,NWE,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,9.0,2022,131
Lawrence Guy,NWE,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,9.0,2022,131
Devin McCourty,NWE,0,0,0,0,2,0.0,4,3,1,0,0,0,0,0,0,9.0,2022,131
Myles Bryant,NWE,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,9.0,2022,131
Kyle Dugger,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,9.0,2022,131
Davon Godchaux,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2022,131
Brenden Schooler,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2022,131
Mack Wilson,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2022,131
Anfernee Jennings,NWE,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,131
Marcus Jones,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,131
Jack Jones,NWE,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,131
Jalen Mills,NWE,0,0,0,0,2,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,131
DaMarcus Mitchell,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,131
Matthew Slater,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,131
Pierre Strong,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,131
J.J. Taylor,NWE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,9.0,2022,131
