Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Josh Allen,BUF,0,0,0,0,0,9.0,2022,125
Devin Singletary,BUF,5,4,24,0,11,9.0,2022,125
James Cook,BUF,4,2,18,0,10,9.0,2022,125
Isaiah McKenzie,BUF,3,2,12,0,9,9.0,2022,125
Stefon Diggs,BUF,10,5,93,0,42,9.0,2022,125
Gabriel Davis,BUF,5,2,33,0,18,9.0,2022,125
Dawson Knox,BUF,4,3,25,0,17,9.0,2022,125
Jake Kumerow,BUF,1,0,0,0,0,9.0,2022,125
Nyheim Hines,BUF,1,0,0,0,0,9.0,2022,125
Zach Wilson,NYJ,0,0,0,0,0,9.0,2022,125
Michael Carter,NYJ,1,1,10,0,10,9.0,2022,125
James Robinson,NYJ,2,2,5,1,7,9.0,2022,125
Ty Johnson,NYJ,0,0,0,0,0,9.0,2022,125
Garrett Wilson,NYJ,9,8,92,0,24,9.0,2022,125
Ashtyn Davis,NYJ,0,0,0,0,0,9.0,2022,125
C.J. Uzomah,NYJ,3,3,16,0,6,9.0,2022,125
Denzel Mims,NYJ,4,1,12,0,12,9.0,2022,125
Tyler Conklin,NYJ,2,1,7,0,7,9.0,2022,125
Jeff Smith,NYJ,1,1,6,0,6,9.0,2022,125
Braxton Berrios,NYJ,2,1,6,0,6,9.0,2022,125
