Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Texans,-12.0,1.89,-0.49,3.04,-6.97,-17.84,-10.65,-6.19,5.05,2.38,-0.78,3.05,1.77,-3.35,1.69,9.0,2022,124
Eagles,12.0,17.84,10.65,6.19,-5.05,-1.89,0.49,-3.04,6.97,-2.38,-3.05,0.78,3.35,-1.77,-1.69,9.0,2022,124
