#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:51,TAM 44,12,6:35,54,Field Goal,1,Buccaneers,9.0,2022,134
2,1,4:02,TAM 18,3,2:02,5,Punt,1,Buccaneers,9.0,2022,134
3,2,12:57,TAM 25,3,1:43,8,Punt,1,Buccaneers,9.0,2022,134
4,2,10:14,TAM 35,3,0:53,6,Punt,1,Buccaneers,9.0,2022,134
5,2,7:44,TAM 34,10,4:47,32,Blocked FG,1,Buccaneers,9.0,2022,134
6,2,1:57,TAM 10,9,1:33,70,Field Goal,1,Buccaneers,9.0,2022,134
7,3,15:00,TAM 25,3,0:58,-1,Punt,1,Buccaneers,9.0,2022,134
8,3,9:14,TAM 25,3,1:38,-10,Punt,1,Buccaneers,9.0,2022,134
9,3,5:21,TAM 47,4,1:25,0,Downs,1,Buccaneers,9.0,2022,134
10,3,0:09,TAM 25,6,1:46,9,Punt,1,Buccaneers,9.0,2022,134
11,4,11:37,TAM 38,9,3:30,30,Field Goal,1,Buccaneers,9.0,2022,134
12,4,5:43,TAM 41,12,3:51,53,Downs,1,Buccaneers,9.0,2022,134
13,4,0:44,TAM 40,6,0:35,60,Touchdown,1,Buccaneers,9.0,2022,134
