#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LVR 25,3,1:29,0,Punt,0,Raiders,9.0,2022,132
2,1,10:13,LVR 29,10,5:28,71,Touchdown,0,Raiders,9.0,2022,132
3,1,3:04,LVR 45,8,3:56,36,Field Goal,0,Raiders,9.0,2022,132
4,2,12:33,LVR 31,3,1:42,69,Touchdown,0,Raiders,9.0,2022,132
5,2,4:50,LVR 25,10,4:05,55,Field Goal,0,Raiders,9.0,2022,132
6,3,10:15,LVR 18,5,3:13,22,Punt,0,Raiders,9.0,2022,132
7,4,14:56,LVR 18,9,5:00,37,Punt,0,Raiders,9.0,2022,132
8,4,7:28,LVR 27,3,1:09,-2,Punt,0,Raiders,9.0,2022,132
9,4,3:03,LVR 31,4,0:38,8,Downs,0,Raiders,9.0,2022,132
10,4,1:03,LVR 25,4,0:55,0,Fumble,0,Raiders,9.0,2022,132
