0,1,week,year,game_id
Won Toss,Titans (deferred),9.0,2022,135
Won OT Toss,Chiefs,9.0,2022,135
Roof,outdoors,9.0,2022,135
Surface,grass,9.0,2022,135
Duration,3:29,9.0,2022,135
Attendance,73475,9.0,2022,135
Weather,"54 degrees, relative humidity 61%, wind 7 mph",9.0,2022,135
Vegas Line,Kansas City Chiefs -12.5,9.0,2022,135
Over/Under,45.5 (under),9.0,2022,135
