#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,MIN 22,9,5:43,78,Touchdown,0,Vikings,9.0,2022,127
2,1,6:49,MIN 16,3,2:01,-10,Punt,0,Vikings,9.0,2022,127
3,1,1:57,MIN 20,6,3:37,14,Punt,0,Vikings,9.0,2022,127
4,2,11:06,MIN 11,6,2:46,36,Punt,0,Vikings,9.0,2022,127
5,2,4:23,MIN 6,3,1:39,8,Punt,0,Vikings,9.0,2022,127
6,2,0:37,MIN 25,5,0:31,49,Interception,0,Vikings,9.0,2022,127
7,3,14:01,MIN 25,6,2:15,16,Punt,0,Vikings,9.0,2022,127
8,3,5:35,MIN 38,3,1:03,-3,Punt,0,Vikings,9.0,2022,127
9,4,14:14,MIN 25,9,3:28,68,Field Goal,0,Vikings,9.0,2022,127
10,4,7:56,WAS 12,2,0:10,12,Touchdown,0,Vikings,9.0,2022,127
11,4,6:12,MIN 46,15,6:00,44,Field Goal,0,Vikings,9.0,2022,127
