Player,Pos,home_team,team,week,year,game_id
Taylor Heinicke,QB,1,Commanders,9.0,2022,127
Brian Robinson Jr.,RB,1,Commanders,9.0,2022,127
Curtis Samuel,WR,1,Commanders,9.0,2022,127
Terry McLaurin,WR,1,Commanders,9.0,2022,127
John Bates,TE,1,Commanders,9.0,2022,127
Logan Thomas,TE,1,Commanders,9.0,2022,127
Cornelius Lucas,T,1,Commanders,9.0,2022,127
Charles Leno Jr.,T,1,Commanders,9.0,2022,127
Trai Turner,G,1,Commanders,9.0,2022,127
Andrew Norwell,G,1,Commanders,9.0,2022,127
Tyler Larsen,C,1,Commanders,9.0,2022,127
James Smith-Williams,DE,1,Commanders,9.0,2022,127
Montez Sweat,DE,1,Commanders,9.0,2022,127
Daron Payne,DT,1,Commanders,9.0,2022,127
Jonathan Allen,DT,1,Commanders,9.0,2022,127
Jamin Davis,LB,1,Commanders,9.0,2022,127
Jonathan Bostic,LB,1,Commanders,9.0,2022,127
Danny Johnson,CB,1,Commanders,9.0,2022,127
Kendall Fuller,CB,1,Commanders,9.0,2022,127
Benjamin St-Juste,CB,1,Commanders,9.0,2022,127
Bobby McCain,S,1,Commanders,9.0,2022,127
Kamren Curl,S,1,Commanders,9.0,2022,127
