Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,-3.0,1.74,-9.68,11.75,-7.4,-5.12,-6.93,1.24,3.9,0.66,-2.17,2.44,4.81,-2.35,-2.07,9.0,2022,128
Chargers,3.0,5.12,6.93,-1.24,-3.9,-1.74,9.68,-11.75,7.4,-0.66,-2.44,2.17,2.35,-4.81,2.07,9.0,2022,128
