Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Derek Carr,LVR,21,36,259,2,0,2,11,38,99.2,9.0,2022,132
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,9.0,2022,132
Brandon Bolden,LVR,0,0,0,0,0,0,0,0,,9.0,2022,132
Foster Moreau,LVR,0,0,0,0,0,0,0,0,,9.0,2022,132
Davante Adams,LVR,0,0,0,0,0,0,0,0,,9.0,2022,132
Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,9.0,2022,132
Mack Hollins,LVR,0,0,0,0,0,0,0,0,,9.0,2022,132
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,9.0,2022,132
Zamir White,LVR,0,0,0,0,0,0,0,0,,9.0,2022,132
Trevor Lawrence,JAX,25,31,235,1,0,0,0,23,109.0,9.0,2022,132
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
Jamycal Hasty,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
Marvin Jones,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
Zay Jones,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
Dan Arnold,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
Luke Farrell,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
Evan Engram,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
Chris Manhertz,JAX,0,0,0,0,0,0,0,0,,9.0,2022,132
