Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Aaron Donald,LAR,0,0,0,0,1,1.0,3,2,1,1,2,0,0,0,0,9.0,2022,134
Bobby Wagner,LAR,0,0,0,0,0,0.0,13,8,5,1,0,0,0,0,0,9.0,2022,134
Jalen Ramsey,LAR,0,0,0,0,2,0.0,9,6,3,0,0,0,0,0,0,9.0,2022,134
Ernest Jones,LAR,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,9.0,2022,134
Taylor Rapp,LAR,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,9.0,2022,134
Troy Hill,LAR,0,0,0,0,2,0.0,7,4,3,1,0,0,0,0,0,9.0,2022,134
A'Shawn Robinson,LAR,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0,9.0,2022,134
Derion Kendrick,LAR,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0,9.0,2022,134
David Long,LAR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,9.0,2022,134
Nick Scott,LAR,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,9.0,2022,134
Leonard Floyd,LAR,0,0,0,0,0,0.0,3,0,3,0,1,0,0,0,0,9.0,2022,134
Jake Gervase,LAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2022,134
Terrell Lewis,LAR,0,0,0,0,1,0.0,2,1,1,1,0,0,0,0,0,9.0,2022,134
Russ Yeast,LAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2022,134
Riley Dixon,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,134
Cobie Durant,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,134
Michael Hoecht,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,134
Justin Hollins,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2022,134
Brycen Hopkins,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,134
Travin Howard,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,134
Brandon Powell,LAR,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,9.0,2022,134
Matthew Stafford,LAR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,9.0,2022,134
Vita Vea,TAM,0,0,0,0,0,2.0,4,3,1,2,3,0,0,0,0,9.0,2022,134
Genard Avery,TAM,0,0,0,0,0,1.0,2,2,0,1,3,0,0,0,0,9.0,2022,134
Rakeem Nunez-Roches,TAM,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,9.0,2022,134
Keanu Neal,TAM,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0,9.0,2022,134
Carlton Davis,TAM,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0,9.0,2022,134
Sean Murphy-Bunting,TAM,0,0,0,0,0,0.0,6,4,2,1,0,0,0,0,0,9.0,2022,134
Devin White,TAM,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,9.0,2022,134
Lavonte David,TAM,0,0,0,0,1,0.0,3,3,0,1,0,0,0,0,0,9.0,2022,134
Jamel Dean,TAM,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,9.0,2022,134
Jake Camarda,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2022,134
William Gholston,TAM,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2022,134
Zyon McCollum,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2022,134
Carl Nassib,TAM,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2022,134
Anthony Nelson,TAM,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,9.0,2022,134
Joe Tryon-Shoyinka,TAM,0,0,0,0,1,0.0,2,1,1,0,1,0,0,0,0,9.0,2022,134
Mike Edwards,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2022,134
