Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Derek Carr,LVR,0,0,0,0,9.0,2022,132
Josh Jacobs,LVR,17,67,0,15,9.0,2022,132
Brandon Bolden,LVR,1,5,0,5,9.0,2022,132
Foster Moreau,LVR,0,2,0,0,9.0,2022,132
Davante Adams,LVR,0,0,0,0,9.0,2022,132
Hunter Renfrow,LVR,0,0,0,0,9.0,2022,132
Mack Hollins,LVR,0,0,0,0,9.0,2022,132
Ameer Abdullah,LVR,0,0,0,0,9.0,2022,132
Zamir White,LVR,1,-1,0,-1,9.0,2022,132
Trevor Lawrence,JAX,6,53,0,24,9.0,2022,132
Travis Etienne,JAX,28,109,2,18,9.0,2022,132
Jamycal Hasty,JAX,3,6,0,4,9.0,2022,132
Christian Kirk,JAX,0,0,0,0,9.0,2022,132
Marvin Jones,JAX,0,0,0,0,9.0,2022,132
Zay Jones,JAX,0,0,0,0,9.0,2022,132
Dan Arnold,JAX,0,0,0,0,9.0,2022,132
Luke Farrell,JAX,0,0,0,0,9.0,2022,132
Evan Engram,JAX,0,0,0,0,9.0,2022,132
Chris Manhertz,JAX,0,0,0,0,9.0,2022,132
