Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Tua Tagovailoa,MIA,1,0,9.0,2022,130
Jeff Wilson,MIA,0,0,9.0,2022,130
Raheem Mostert,MIA,0,0,9.0,2022,130
Tyreek Hill,MIA,0,0,9.0,2022,130
Jaylen Waddle,MIA,0,0,9.0,2022,130
Trent Sherfield,MIA,0,0,9.0,2022,130
Cedrick Wilson Jr.,MIA,0,0,9.0,2022,130
Mike Gesicki,MIA,0,0,9.0,2022,130
Durham Smythe,MIA,0,0,9.0,2022,130
Justin Fields,CHI,0,0,9.0,2022,130
David Montgomery,CHI,0,0,9.0,2022,130
Khalil Herbert,CHI,0,0,9.0,2022,130
Cole Kmet,CHI,0,0,9.0,2022,130
Chase Claypool,CHI,0,0,9.0,2022,130
Darnell Mooney,CHI,0,0,9.0,2022,130
Dante Pettis,CHI,0,0,9.0,2022,130
N'Keal Harry,CHI,0,0,9.0,2022,130
Equanimeous St. Brown,CHI,0,0,9.0,2022,130
