Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Tristan Wirfs,T,84,100%,0,0%,5,15%,1,Buccaneers,9.0,2022,134
Donovan Smith,T,84,100%,0,0%,5,15%,1,Buccaneers,9.0,2022,134
Shaq Mason,G,84,100%,0,0%,5,15%,1,Buccaneers,9.0,2022,134
Nick Leverett,G,84,100%,0,0%,5,15%,1,Buccaneers,9.0,2022,134
Tom Brady,QB,84,100%,0,0%,0,0%,1,Buccaneers,9.0,2022,134
Robert Hainsey,C,84,100%,0,0%,0,0%,1,Buccaneers,9.0,2022,134
Chris Godwin,WR,77,92%,0,0%,0,0%,1,Buccaneers,9.0,2022,134
Mike Evans,WR,74,88%,0,0%,0,0%,1,Buccaneers,9.0,2022,134
Cade Otton,TE,71,85%,0,0%,7,21%,1,Buccaneers,9.0,2022,134
Leonard Fournette,RB,52,62%,0,0%,0,0%,1,Buccaneers,9.0,2022,134
Scott Miller,WR,35,42%,0,0%,4,12%,1,Buccaneers,9.0,2022,134
Julio Jones,WR,30,36%,0,0%,0,0%,1,Buccaneers,9.0,2022,134
Rachaad White,RB,29,35%,0,0%,11,33%,1,Buccaneers,9.0,2022,134
Breshad Perriman,WR,24,29%,0,0%,9,27%,1,Buccaneers,9.0,2022,134
Ko Kieft,TE,17,20%,0,0%,25,76%,1,Buccaneers,9.0,2022,134
Kyle Rudolph,TE,5,6%,0,0%,0,0%,1,Buccaneers,9.0,2022,134
Ke'Shawn Vaughn,RB,3,4%,0,0%,18,55%,1,Buccaneers,9.0,2022,134
Josh Wells,T,3,4%,0,0%,5,15%,1,Buccaneers,9.0,2022,134
Jamel Dean,CB,0,0%,57,100%,8,24%,1,Buccaneers,9.0,2022,134
Keanu Neal,FS,0,0%,57,100%,3,9%,1,Buccaneers,9.0,2022,134
Lavonte David,LB,0,0%,57,100%,0,0%,1,Buccaneers,9.0,2022,134
Mike Edwards,FS,0,0%,57,100%,0,0%,1,Buccaneers,9.0,2022,134
Devin White,LB,0,0%,57,100%,0,0%,1,Buccaneers,9.0,2022,134
Carlton Davis,CB,0,0%,55,96%,5,15%,1,Buccaneers,9.0,2022,134
Sean Murphy-Bunting,CB,0,0%,54,95%,9,27%,1,Buccaneers,9.0,2022,134
Joe Tryon-Shoyinka,LB,0,0%,51,89%,0,0%,1,Buccaneers,9.0,2022,134
Vita Vea,NT,0,0%,35,61%,5,15%,1,Buccaneers,9.0,2022,134
Akiem Hicks,DT,0,0%,33,58%,0,0%,1,Buccaneers,9.0,2022,134
Anthony Nelson,LB,0,0%,30,53%,15,45%,1,Buccaneers,9.0,2022,134
Rakeem Nunez-Roches,NT,0,0%,22,39%,8,24%,1,Buccaneers,9.0,2022,134
Carl Nassib,LB,0,0%,17,30%,7,21%,1,Buccaneers,9.0,2022,134
William Gholston,DE,0,0%,17,30%,3,9%,1,Buccaneers,9.0,2022,134
Genard Avery,LB,0,0%,16,28%,25,76%,1,Buccaneers,9.0,2022,134
Logan Hall,DE,0,0%,9,16%,3,9%,1,Buccaneers,9.0,2022,134
Zyon McCollum,CB,0,0%,2,4%,28,85%,1,Buccaneers,9.0,2022,134
Dee Delaney,CB,0,0%,1,2%,24,73%,1,Buccaneers,9.0,2022,134
J.J. Russell,LB,0,0%,0,0%,28,85%,1,Buccaneers,9.0,2022,134
Pat O'Connor,DE,0,0%,0,0%,23,70%,1,Buccaneers,9.0,2022,134
Nolan Turner,DB,0,0%,0,0%,18,55%,1,Buccaneers,9.0,2022,134
Jake Camarda,P,0,0%,0,0%,17,52%,1,Buccaneers,9.0,2022,134
Zach Triner,LS,0,0%,0,0%,12,36%,1,Buccaneers,9.0,2022,134
Olakunle Fatukasi,LB,0,0%,0,0%,9,27%,1,Buccaneers,9.0,2022,134
Jaelon Darden,WR,0,0%,0,0%,9,27%,1,Buccaneers,9.0,2022,134
Ryan Succop,K,0,0%,0,0%,5,15%,1,Buccaneers,9.0,2022,134
