Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Josh Palmer,LAC,10,8,106,0,5.0,79,9.9,27,3.4,9.6,0,,1,10.0,1,71.2,9.0,2022,128
Austin Ekeler,LAC,8,7,24,1,3.0,-4,-0.6,28,4.0,-1.3,0,,1,12.5,0,118.7,9.0,2022,128
Michael Bandy,LAC,8,5,26,0,1.0,11,2.2,15,3.0,5.8,0,,0,0.0,0,67.7,9.0,2022,128
DeAndre Carter,LAC,6,5,53,0,5.0,28,5.6,25,5.0,11.8,0,,0,0.0,0,103.5,9.0,2022,128
Gerald Everett,LAC,8,5,36,0,2.0,12,2.4,24,4.8,5.0,0,,1,12.5,0,72.9,9.0,2022,128
Sony Michel,LAC,1,0,0,0,0.0,0,,0,,4.0,0,,1,100.0,0,39.6,9.0,2022,128
Richard Rodgers,LAC,2,0,0,0,,0,,0,,-3.0,0,,0,0.0,0,39.6,9.0,2022,128
Drake London,ATL,7,3,23,0,2.0,21,7.0,2,0.7,8.7,0,,0,0.0,0,51.5,9.0,2022,128
Kyle Pitts,ATL,7,2,27,0,2.0,17,8.5,10,5.0,29.7,0,,1,14.3,0,43.2,9.0,2022,128
Olamide Zaccheaus,ATL,2,2,19,0,1.0,17,8.5,2,1.0,8.5,0,,0,0.0,0,106.2,9.0,2022,128
Tyler Allgeier,ATL,1,1,24,0,1.0,5,5.0,19,19.0,5.0,0,,0,0.0,0,118.7,9.0,2022,128
KhaDarel Hodge,ATL,2,1,19,0,,18,18.0,1,1.0,15.0,0,,0,0.0,0,83.3,9.0,2022,128
Cordarrelle Patterson,ATL,1,1,9,0,0.0,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2,9.0,2022,128
MyCole Pruitt,ATL,1,1,6,0,1.0,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7,9.0,2022,128
Avery Williams,ATL,1,1,2,0,,2,2.0,0,0.0,2.0,1,1.0,0,0.0,0,79.2,9.0,2022,128
Damiere Byrd,ATL,1,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6,9.0,2022,128
