Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Lions,7.0,-1.35,5.7,-5.72,-5.31,5.25,6.78,-1.57,13.45,2.44,-2.36,2.89,0.91,0.01,0.99,9.0,2022,126
Packers,-7.0,-5.25,-6.78,1.57,-13.45,1.35,-5.7,5.72,5.31,-2.44,-2.89,2.36,-0.01,-0.91,-0.99,9.0,2022,126
