Player,Pos,home_team,team,week,year,game_id
Trevor Lawrence,QB,1,Jaguars,9.0,2022,132
Travis Etienne,RB,1,Jaguars,9.0,2022,132
Christian Kirk,WR,1,Jaguars,9.0,2022,132
Zay Jones,WR,1,Jaguars,9.0,2022,132
Marvin Jones,WR,1,Jaguars,9.0,2022,132
Chris Manhertz,TE,1,Jaguars,9.0,2022,132
Tyler Shatley,OL,1,Jaguars,9.0,2022,132
Cam Robinson,OL,1,Jaguars,9.0,2022,132
Jawaan Taylor,OL,1,Jaguars,9.0,2022,132
Luke Fortner,OL,1,Jaguars,9.0,2022,132
Brandon Scherff,G,1,Jaguars,9.0,2022,132
Roy Robertson-Harris,DE,1,Jaguars,9.0,2022,132
DaVon Hamilton,DT,1,Jaguars,9.0,2022,132
Folorunso Fatukasi,DT,1,Jaguars,9.0,2022,132
Travon Walker,OLB,1,Jaguars,9.0,2022,132
Josh Hines-Allen,OLB,1,Jaguars,9.0,2022,132
Devin Lloyd,LB,1,Jaguars,9.0,2022,132
Foyesade Oluokun,LB,1,Jaguars,9.0,2022,132
Tyson Campbell,CB,1,Jaguars,9.0,2022,132
Darious Williams,DB,1,Jaguars,9.0,2022,132
Rayshawn Jenkins,S,1,Jaguars,9.0,2022,132
Andre Cisco,S,1,Jaguars,9.0,2022,132
