Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Sam Ehlinger,IND,5,39,0,19,9.0,2022,131
Deon Jackson,IND,11,23,0,5,9.0,2022,131
Jordan Wilkins,IND,3,13,0,5,9.0,2022,131
Phillip Lindsay,IND,1,2,0,2,9.0,2022,131
Parris Campbell,IND,1,1,0,1,9.0,2022,131
Alec Pierce,IND,0,0,0,0,9.0,2022,131
Michael Pittman Jr.,IND,0,0,0,0,9.0,2022,131
Mo Alie-Cox,IND,0,0,0,0,9.0,2022,131
Jelani Woods,IND,0,0,0,0,9.0,2022,131
Kylen Granson,IND,1,0,0,0,9.0,2022,131
Mac Jones,NWE,1,-2,0,-2,9.0,2022,131
Rhamondre Stevenson,NWE,15,60,0,16,9.0,2022,131
J.J. Taylor,NWE,10,9,0,5,9.0,2022,131
Jakobi Meyers,NWE,1,2,0,2,9.0,2022,131
Kendrick Bourne,NWE,1,1,0,1,9.0,2022,131
Hunter Henry,NWE,0,0,0,0,9.0,2022,131
Jonnu Smith,NWE,0,0,0,0,9.0,2022,131
Tyquan Thornton,NWE,0,0,0,0,9.0,2022,131
