Player,Pos,home_team,team,week,year,game_id
Davis Mills,QB,1,Texans,9.0,2022,124
Dameon Pierce,RB,1,Texans,9.0,2022,124
Phillip Dorsett,WR,1,Texans,9.0,2022,124
Tyron Johnson,WR,1,Texans,9.0,2022,124
Chris Moore,WR,1,Texans,9.0,2022,124
O.J. Howard,TE,1,Texans,9.0,2022,124
Kenyon Green,OL,1,Texans,9.0,2022,124
A.J. Cann,OL,1,Texans,9.0,2022,124
Tytus Howard,OL,1,Texans,9.0,2022,124
Laremy Tunsil,OL,1,Texans,9.0,2022,124
Scott Quessenberry,OL,1,Texans,9.0,2022,124
Rasheem Green,DL,1,Texans,9.0,2022,124
Kurt Hinish,DL,1,Texans,9.0,2022,124
Jerry Hughes,DL,1,Texans,9.0,2022,124
Jaleel Johnson,DT,1,Texans,9.0,2022,124
Garret Wallow,LB,1,Texans,9.0,2022,124
Christian Kirksey,LB,1,Texans,9.0,2022,124
Christian Harris,LB,1,Texans,9.0,2022,124
Jonathan Owens,DB,1,Texans,9.0,2022,124
Jalen Pitre,DB,1,Texans,9.0,2022,124
Steven Nelson,DB,1,Texans,9.0,2022,124
Derek Stingley Jr.,DB,1,Texans,9.0,2022,124
