Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Sam Ehlinger,IND,0,0,9.0,2022,131
Deon Jackson,IND,0,0,9.0,2022,131
Jordan Wilkins,IND,0,0,9.0,2022,131
Phillip Lindsay,IND,0,0,9.0,2022,131
Parris Campbell,IND,0,0,9.0,2022,131
Alec Pierce,IND,0,0,9.0,2022,131
Michael Pittman Jr.,IND,0,0,9.0,2022,131
Mo Alie-Cox,IND,0,0,9.0,2022,131
Jelani Woods,IND,0,0,9.0,2022,131
Kylen Granson,IND,0,0,9.0,2022,131
Mac Jones,NWE,0,0,9.0,2022,131
Rhamondre Stevenson,NWE,0,0,9.0,2022,131
J.J. Taylor,NWE,0,0,9.0,2022,131
Jakobi Meyers,NWE,1,1,9.0,2022,131
Kendrick Bourne,NWE,1,0,9.0,2022,131
Hunter Henry,NWE,0,0,9.0,2022,131
Jonnu Smith,NWE,0,0,9.0,2022,131
Tyquan Thornton,NWE,0,0,9.0,2022,131
