Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,3.0,5.59,2.57,2.92,-4.04,3.85,4.82,-1.3,0.0,-5.59,-1.12,2.36,2.29,-4.37,-4.75,9.0,2022,135
Titans,-3.0,-3.85,-4.82,1.3,0.0,-5.59,-2.57,-2.92,4.04,5.59,-2.36,1.12,4.37,-2.29,4.75,9.0,2022,135
