Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,-21.0,0.37,-0.08,1.79,-6.64,-30.2,-9.86,-19.84,0.0,12.97,-0.57,8.29,4.17,-1.87,2.95,9.0,2022,129
Bengals,21.0,30.2,9.86,19.84,0.0,-0.37,0.08,-1.79,6.64,-12.97,-8.29,0.57,1.87,-4.17,-2.95,9.0,2022,129
