Player,Pos,home_team,team,week,year,game_id
Marcus Mariota,QB,1,Falcons,9.0,2022,128
Cordarrelle Patterson,RB,1,Falcons,9.0,2022,128
Damiere Byrd,WR,1,Falcons,9.0,2022,128
Olamide Zaccheaus,WR,1,Falcons,9.0,2022,128
Drake London,WR,1,Falcons,9.0,2022,128
Kyle Pitts,TE,1,Falcons,9.0,2022,128
Matt Hennessy,OL,1,Falcons,9.0,2022,128
Drew Dalman,OL,1,Falcons,9.0,2022,128
Jake Matthews,T,1,Falcons,9.0,2022,128
Kaleb McGary,T,1,Falcons,9.0,2022,128
Chris Lindstrom,G,1,Falcons,9.0,2022,128
Ta'Quon Graham,DL,1,Falcons,9.0,2022,128
Grady Jarrett,DT,1,Falcons,9.0,2022,128
Adetokunbo Ogundeji,OLB,1,Falcons,9.0,2022,128
Rashaan Evans,LB,1,Falcons,9.0,2022,128
Lorenzo Carter,LB,1,Falcons,9.0,2022,128
Mykal Walker,LB,1,Falcons,9.0,2022,128
Darren Hall,CB,1,Falcons,9.0,2022,128
Isaiah Oliver,CB,1,Falcons,9.0,2022,128
Jaylinn Hawkins,SS,1,Falcons,9.0,2022,128
Cornell Armstrong,DB,1,Falcons,9.0,2022,128
Richie Grant,S,1,Falcons,9.0,2022,128
