Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Matthew Stafford,LAR,2,-1,0,0,9.0,2022,134
Darrell Henderson,LAR,12,56,0,23,9.0,2022,134
Malcolm Brown,LAR,2,9,0,6,9.0,2022,134
Cam Akers,LAR,5,3,0,2,9.0,2022,134
Cooper Kupp,LAR,3,1,0,5,9.0,2022,134
Allen Robinson,LAR,0,0,0,0,9.0,2022,134
Brandon Powell,LAR,0,0,0,0,9.0,2022,134
Ben Skowronek,LAR,0,0,0,0,9.0,2022,134
Tyler Higbee,LAR,0,0,0,0,9.0,2022,134
Brycen Hopkins,LAR,0,0,0,0,9.0,2022,134
Van Jefferson,LAR,0,0,0,0,9.0,2022,134
Tom Brady,TAM,0,0,0,0,9.0,2022,134
Rachaad White,TAM,8,27,0,7,9.0,2022,134
Leonard Fournette,TAM,9,19,0,6,9.0,2022,134
Ke'Shawn Vaughn,TAM,2,4,0,5,9.0,2022,134
Chris Godwin,TAM,1,1,0,1,9.0,2022,134
Cade Otton,TAM,0,0,0,0,9.0,2022,134
Scott Miller,TAM,0,0,0,0,9.0,2022,134
Mike Evans,TAM,0,0,0,0,9.0,2022,134
Julio Jones,TAM,0,0,0,0,9.0,2022,134
Ko Kieft,TAM,0,0,0,0,9.0,2022,134
Breshad Perriman,TAM,0,0,0,0,9.0,2022,134
