Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Rams,-3.0,-10.99,-3.26,-7.4,0.0,8.87,0.25,8.21,0.0,-1.37,-2.44,2.15,6.31,-8.4,1.01,9.0,2022,134
Buccaneers,3.0,-8.87,-0.25,-8.21,0.0,10.99,3.26,7.4,0.0,1.37,-2.15,2.44,8.4,-6.31,-1.01,9.0,2022,134
