Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
David Blough,ARI,0,0,0,0,0,18.0,2022,266
Trace McSorley,ARI,0,0,0,0,0,18.0,2022,266
Corey Clement,ARI,4,3,25,0,17,18.0,2022,266
Greg Dortch,ARI,4,4,30,0,15,18.0,2022,266
Pharoh Cooper,ARI,2,2,6,0,3,18.0,2022,266
Keaontay Ingram,ARI,3,2,-2,0,1,18.0,2022,266
A.J. Green,ARI,5,3,91,1,77,18.0,2022,266
Trey McBride,ARI,3,3,41,0,23,18.0,2022,266
Marquise Brown,ARI,4,1,7,0,7,18.0,2022,266
Andre Baccellia,ARI,1,1,6,0,6,18.0,2022,266
Ty'Son Williams,ARI,1,1,5,0,5,18.0,2022,266
Brock Purdy,SFO,0,0,0,0,0,18.0,2022,266
Elijah Mitchell,SFO,0,0,0,0,0,18.0,2022,266
Christian McCaffrey,SFO,3,3,34,1,21,18.0,2022,266
Jordan Mason,SFO,0,0,0,0,0,18.0,2022,266
Tyrion Davis-Price,SFO,0,0,0,0,0,18.0,2022,266
Deebo Samuel,SFO,3,2,20,0,11,18.0,2022,266
Kyle Juszczyk,SFO,1,1,26,0,26,18.0,2022,266
Brandon Aiyuk,SFO,5,4,59,0,22,18.0,2022,266
George Kittle,SFO,6,4,29,2,15,18.0,2022,266
Jauan Jennings,SFO,2,1,10,0,10,18.0,2022,266
