Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joshua Dobbs,TEN,5,32,0,11,18.0,2022,257
Derrick Henry,TEN,30,109,0,14,18.0,2022,257
Racey McMath,TEN,1,4,0,4,18.0,2022,257
Hassan Haskins,TEN,2,3,0,3,18.0,2022,257
Chigoziem Okonkwo,TEN,0,0,0,0,18.0,2022,257
Robert Woods,TEN,0,0,0,0,18.0,2022,257
Austin Hooper,TEN,0,0,0,0,18.0,2022,257
Treylon Burks,TEN,0,0,0,0,18.0,2022,257
Geoff Swaim,TEN,0,0,0,0,18.0,2022,257
Nick Westbrook-Ikhine,TEN,0,0,0,0,18.0,2022,257
Jonathan Ward,TEN,1,-1,0,-1,18.0,2022,257
Trevor Lawrence,JAX,4,-3,0,1,18.0,2022,257
Travis Etienne,JAX,7,17,0,7,18.0,2022,257
Jamycal Hasty,JAX,3,5,0,3,18.0,2022,257
Christian Kirk,JAX,0,0,0,0,18.0,2022,257
Marvin Jones,JAX,0,0,0,0,18.0,2022,257
Evan Engram,JAX,0,0,0,0,18.0,2022,257
Zay Jones,JAX,0,0,0,0,18.0,2022,257
Luke Farrell,JAX,0,0,0,0,18.0,2022,257
Jamal Agnew,JAX,0,0,0,0,18.0,2022,257
