Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Brandon Walton,G,55,100%,0,0%,3,11%,0,Buccaneers,18.0,2022,260
Nick Leverett,G,55,100%,0,0%,3,11%,0,Buccaneers,18.0,2022,260
Luke Goedeke,G,55,100%,0,0%,3,11%,0,Buccaneers,18.0,2022,260
Deven Thompkins,WR,46,84%,0,0%,10,36%,0,Buccaneers,18.0,2022,260
John Molchon,G,42,76%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Shaq Mason,G,39,71%,0,0%,3,11%,0,Buccaneers,18.0,2022,260
Breshad Perriman,WR,32,58%,0,0%,4,14%,0,Buccaneers,18.0,2022,260
Tom Brady,QB,31,56%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Russell Gage,WR,30,55%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Cameron Brate,TE,27,49%,0,0%,7,25%,0,Buccaneers,18.0,2022,260
Chris Godwin,WR,26,47%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Giovani Bernard,RB,25,45%,0,0%,15,54%,0,Buccaneers,18.0,2022,260
Scott Miller,WR,21,38%,0,0%,19,68%,0,Buccaneers,18.0,2022,260
Cade Otton,TE,19,35%,0,0%,5,18%,0,Buccaneers,18.0,2022,260
Ke'Shawn Vaughn,RB,16,29%,0,0%,14,50%,0,Buccaneers,18.0,2022,260
Justin Skule,T,16,29%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Blaine Gabbert,QB,14,25%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Robert Hainsey,C,13,24%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Kyle Rudolph,TE,11,20%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Rachaad White,RB,10,18%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Kyle Trask,QB,10,18%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Ko Kieft,TE,9,16%,0,0%,16,57%,0,Buccaneers,18.0,2022,260
Leonard Fournette,RB,3,5%,0,0%,0,0%,0,Buccaneers,18.0,2022,260
Antoine Winfield Jr.,FS,0,0%,68,100%,3,11%,0,Buccaneers,18.0,2022,260
Zyon McCollum,CB,0,0%,61,90%,21,75%,0,Buccaneers,18.0,2022,260
Sean Murphy-Bunting,CB,0,0%,57,84%,4,14%,0,Buccaneers,18.0,2022,260
Anthony Nelson,LB,0,0%,51,75%,14,50%,0,Buccaneers,18.0,2022,260
Joe Tryon-Shoyinka,LB,0,0%,49,72%,0,0%,0,Buccaneers,18.0,2022,260
Dee Delaney,CB,0,0%,47,69%,13,47%,0,Buccaneers,18.0,2022,260
Logan Hall,DE,0,0%,47,69%,9,32%,0,Buccaneers,18.0,2022,260
K.J. Britt,LB,0,0%,45,66%,25,90%,0,Buccaneers,18.0,2022,260
J.J. Russell,LB,0,0%,45,66%,25,90%,0,Buccaneers,18.0,2022,260
William Gholston,DE,0,0%,39,57%,9,32%,0,Buccaneers,18.0,2022,260
Rakeem Nunez-Roches,NT,0,0%,34,50%,9,32%,0,Buccaneers,18.0,2022,260
Pat O'Connor,DE,0,0%,32,47%,14,50%,0,Buccaneers,18.0,2022,260
Ifeadi Odenigbo,DE,0,0%,32,47%,10,36%,0,Buccaneers,18.0,2022,260
Keanu Neal,FS,0,0%,31,46%,3,11%,0,Buccaneers,18.0,2022,260
Deadrin Senat,DT,0,0%,28,41%,0,0%,0,Buccaneers,18.0,2022,260
Devin White,LB,0,0%,23,34%,0,0%,0,Buccaneers,18.0,2022,260
Lavonte David,LB,0,0%,23,34%,0,0%,0,Buccaneers,18.0,2022,260
Anthony Chesley,CB,0,0%,17,25%,22,79%,0,Buccaneers,18.0,2022,260
Akiem Hicks,DT,0,0%,13,19%,0,0%,0,Buccaneers,18.0,2022,260
Jamel Dean,CB,0,0%,6,9%,1,4%,0,Buccaneers,18.0,2022,260
Jake Camarda,P,0,0%,0,0%,12,43%,0,Buccaneers,18.0,2022,260
Zach Triner,LS,0,0%,0,0%,8,29%,0,Buccaneers,18.0,2022,260
Ryan Succop,K,0,0%,0,0%,3,11%,0,Buccaneers,18.0,2022,260
