Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Laremy Tunsil,T,65,100%,0,0%,4,15%,0,Texans,18.0,2022,264
Tytus Howard,T,65,100%,0,0%,4,15%,0,Texans,18.0,2022,264
A.J. Cann,G,65,100%,0,0%,4,15%,0,Texans,18.0,2022,264
Kenyon Green,G,65,100%,0,0%,4,15%,0,Texans,18.0,2022,264
Scott Quessenberry,C,65,100%,0,0%,0,0%,0,Texans,18.0,2022,264
Davis Mills,QB,59,91%,0,0%,0,0%,0,Texans,18.0,2022,264
Chris Moore,WR,59,91%,0,0%,0,0%,0,Texans,18.0,2022,264
Brandin Cooks,WR,59,91%,0,0%,0,0%,0,Texans,18.0,2022,264
Teagan Quitoriano,TE,43,66%,0,0%,4,15%,0,Texans,18.0,2022,264
Dare Ogunbowale,RB,40,62%,0,0%,7,26%,0,Texans,18.0,2022,264
Amari Rodgers,WR,40,62%,0,0%,0,0%,0,Texans,18.0,2022,264
Jordan Akins,TE,35,54%,0,0%,0,0%,0,Texans,18.0,2022,264
Royce Freeman,RB,15,23%,0,0%,6,22%,0,Texans,18.0,2022,264
Rex Burkhead,RB,10,15%,0,0%,0,0%,0,Texans,18.0,2022,264
Troy Hairston,FB,9,14%,0,0%,14,52%,0,Texans,18.0,2022,264
Johnny Johnson,WR,9,14%,0,0%,0,0%,0,Texans,18.0,2022,264
Jeff Driskel,QB,6,9%,0,0%,0,0%,0,Texans,18.0,2022,264
Brevin Jordan,TE,6,9%,0,0%,0,0%,0,Texans,18.0,2022,264
Tremon Smith,CB,0,0%,73,100%,6,22%,0,Texans,18.0,2022,264
Desmond King,CB,0,0%,73,100%,2,7%,0,Texans,18.0,2022,264
Christian Harris,LB,0,0%,73,100%,0,0%,0,Texans,18.0,2022,264
Christian Kirksey,LB,0,0%,73,100%,0,0%,0,Texans,18.0,2022,264
Tavierre Thomas,CB,0,0%,57,78%,12,44%,0,Texans,18.0,2022,264
Jonathan Owens,FS,0,0%,51,70%,2,7%,0,Texans,18.0,2022,264
Jalen Pitre,FS,0,0%,50,68%,0,0%,0,Texans,18.0,2022,264
Ogbonnia Okoronkwo,DE,0,0%,44,60%,0,0%,0,Texans,18.0,2022,264
Maliek Collins,DT,0,0%,40,55%,0,0%,0,Texans,18.0,2022,264
Jerry Hughes,DE,0,0%,37,51%,0,0%,0,Texans,18.0,2022,264
Rasheem Green,DE,0,0%,36,49%,4,15%,0,Texans,18.0,2022,264
Mario Addison,DE,0,0%,36,49%,1,4%,0,Texans,18.0,2022,264
Roy Lopez,DT,0,0%,29,40%,9,33%,0,Texans,18.0,2022,264
Jonathan Greenard,DE,0,0%,29,40%,0,0%,0,Texans,18.0,2022,264
Kurt Hinish,DT,0,0%,26,36%,5,19%,0,Texans,18.0,2022,264
Eric Murray,FS,0,0%,23,32%,23,85%,0,Texans,18.0,2022,264
M.J. Stewart,SS,0,0%,22,30%,23,85%,0,Texans,18.0,2022,264
Jake Hansen,LB,0,0%,16,22%,12,44%,0,Texans,18.0,2022,264
Blake Cashman,LB,0,0%,15,21%,18,67%,0,Texans,18.0,2022,264
Neville Hewitt,LB,0,0%,0,0%,23,85%,0,Texans,18.0,2022,264
Jalen Reeves-Maybin,LB,0,0%,0,0%,23,85%,0,Texans,18.0,2022,264
Grayland Arnold,DB,0,0%,0,0%,23,85%,0,Texans,18.0,2022,264
Jacobi Francis,DB,0,0%,0,0%,17,63%,0,Texans,18.0,2022,264
Ka'imi Fairbairn,K,0,0%,0,0%,10,37%,0,Texans,18.0,2022,264
Austin Deculus,T,0,0%,0,0%,9,33%,0,Texans,18.0,2022,264
Cameron Johnston,P,0,0%,0,0%,8,30%,0,Texans,18.0,2022,264
Garret Wallow,LB,0,0%,0,0%,8,30%,0,Texans,18.0,2022,264
Jon Weeks,LS,0,0%,0,0%,8,30%,0,Texans,18.0,2022,264
Charlie Heck,T,0,0%,0,0%,4,15%,0,Texans,18.0,2022,264
