Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cardinals,-21.0,-6.86,-1.72,-3.91,-11.7,-22.31,-17.94,-2.69,3.79,3.96,-3.56,5.71,-0.56,-0.7,3.07,6.0,2024,83
Packers,21.0,22.31,17.94,2.69,-3.79,6.86,1.72,3.91,11.7,-3.96,-5.71,3.56,0.7,0.56,-3.07,6.0,2024,83
