Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Joe Burrow,CIN,19,28,208,10,31.3,156,5.6,107,5.6,3.8,101,5.3,1,4.3%,1,4.3%,4,3,2,3,9,26.5%,2,28.5,6.0,2024,91
Daniel Jones,NYG,22,41,205,10,23.3,278,6.8,78,3.5,1.9,127,5.8,1,2.7%,7,18.9%,2,14,2,4,8,17.8%,2,7.0,6.0,2024,91
