Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Joe Burrow,CIN,0,0,0,0,0,6.0,2024,91
Chase Brown,CIN,3,2,11,0,11,6.0,2024,91
Zack Moss,CIN,1,1,2,0,2,6.0,2024,91
Tee Higgins,CIN,7,7,77,0,24,6.0,2024,91
Ja'Marr Chase,CIN,6,5,72,0,33,6.0,2024,91
Andrei Iosivas,CIN,3,2,36,0,29,6.0,2024,91
Erick All,CIN,3,2,10,0,9,6.0,2024,91
Daniel Jones,NYG,0,0,0,0,0,6.0,2024,91
Tyrone Tracy Jr.,NYG,6,6,57,0,14,6.0,2024,91
Eric Gray,NYG,0,0,0,0,0,6.0,2024,91
Darius Slayton,NYG,11,6,57,0,15,6.0,2024,91
Wan'Dale Robinson,NYG,11,5,50,0,15,6.0,2024,91
Theo Johnson,NYG,3,3,30,0,15,6.0,2024,91
Jalin Hyatt,NYG,4,1,6,0,6,6.0,2024,91
Isaiah Hodgins,NYG,1,1,5,0,5,6.0,2024,91
