Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Mike Sainristil,WAS,1,38,0,38,1,0.0,6,4,2,0,0,0,0,0,0,6.0,2024,86
Dante Fowler,WAS,0,0,0,0,0,2.0,4,4,0,3,2,0,0,0,0,6.0,2024,86
Bobby Wagner,WAS,0,0,0,0,0,0.0,12,6,6,0,1,0,0,0,0,6.0,2024,86
Jeremy Chinn,WAS,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0,6.0,2024,86
Percy Butler,WAS,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,6.0,2024,86
Quan Martin,WAS,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,6.0,2024,86
Benjamin St-Juste,WAS,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0,6.0,2024,86
Mykal Walker,WAS,0,0,0,0,0,0.0,5,0,5,0,0,0,0,0,0,6.0,2024,86
Clelin Ferrell,WAS,0,0,0,0,0,0.0,4,1,3,1,1,0,0,0,0,6.0,2024,86
Jer'Zhan Newton,WAS,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,6.0,2024,86
Jonathan Allen,WAS,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2024,86
Nick Bellore,WAS,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2024,86
Noah Igbinoghene,WAS,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,6.0,2024,86
Javontae Jean-Baptiste,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,6.0,2024,86
Frankie Luvu,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,6.0,2024,86
Phidarian Mathis,WAS,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,6.0,2024,86
John Bates,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2024,86
Darrick Forrest,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2024,86
Efe Obada,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2024,86
Travis Jones,BAL,0,0,0,0,0,1.0,4,3,1,2,1,0,0,0,0,6.0,2024,86
Yannick Ngakoue,BAL,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,6.0,2024,86
Michael Pierce,BAL,0,0,0,0,0,0.5,4,1,3,0,1,0,0,0,0,6.0,2024,86
Nnamdi Madubuike,BAL,0,0,0,0,0,0.5,2,0,2,0,1,0,0,0,0,6.0,2024,86
Marlon Humphrey,BAL,0,0,0,0,1,0.0,9,8,1,1,0,0,0,0,0,6.0,2024,86
Roquan Smith,BAL,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,6.0,2024,86
Kyle Hamilton,BAL,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,6.0,2024,86
Trenton Simpson,BAL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,6.0,2024,86
Nate Wiggins,BAL,0,0,0,0,2,0.0,4,3,1,0,0,0,0,0,0,6.0,2024,86
Eddie Jackson,BAL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,6.0,2024,86
Brandon Stephens,BAL,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,6.0,2024,86
Kyle Van Noy,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2024,86
Marcus Williams,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2024,86
Chris Board,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2024,86
Beau Brade,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2024,86
Charlie Kolar,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2024,86
Odafe Oweh,BAL,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,6.0,2024,86
Ar'Darius Washington,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2024,86
Lamar Jackson,BAL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0,2024,86
Tavius Robinson,BAL,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,6.0,2024,86
Brent Urban,BAL,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,6.0,2024,86
