Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,0,Lions,6.0,2024,90
David Montgomery,RB,0,Lions,6.0,2024,90
Jameson Williams,WR,0,Lions,6.0,2024,90
Amon-Ra St. Brown,WR,0,Lions,6.0,2024,90
Sam LaPorta,TE,0,Lions,6.0,2024,90
Graham Glasgow,OL,0,Lions,6.0,2024,90
Dan Skipper,T,0,Lions,6.0,2024,90
Taylor Decker,T,0,Lions,6.0,2024,90
Penei Sewell,T,0,Lions,6.0,2024,90
Kevin Zeitler,G,0,Lions,6.0,2024,90
Frank Ragnow,C,0,Lions,6.0,2024,90
Alim McNeill,DL,0,Lions,6.0,2024,90
D.J. Reader,DL,0,Lions,6.0,2024,90
Josh Paschal,DL,0,Lions,6.0,2024,90
Aidan Hutchinson,DL,0,Lions,6.0,2024,90
Alex Anzalone,LB,0,Lions,6.0,2024,90
Jack Campbell,LB,0,Lions,6.0,2024,90
Amik Robertson,CB,0,Lions,6.0,2024,90
Carlton Davis,CB,0,Lions,6.0,2024,90
Terrion Arnold,CB,0,Lions,6.0,2024,90
Brian Branch,DB,0,Lions,6.0,2024,90
Kerby Joseph,S,0,Lions,6.0,2024,90
