Player,Pos,home_team,team,week,year,game_id
Aaron Rodgers,QB,1,Jets,6.0,2024,92
Breece Hall,RB,1,Jets,6.0,2024,92
Garrett Wilson,WR,1,Jets,6.0,2024,92
Mike Williams,WR,1,Jets,6.0,2024,92
Allen Lazard,WR,1,Jets,6.0,2024,92
Tyler Conklin,TE,1,Jets,6.0,2024,92
Morgan Moses,OL,1,Jets,6.0,2024,92
John Simpson,OL,1,Jets,6.0,2024,92
Tyron Smith,OL,1,Jets,6.0,2024,92
Alijah Vera-Tucker,G,1,Jets,6.0,2024,92
Joe Tippmann,C,1,Jets,6.0,2024,92
Quinnen Williams,DL,1,Jets,6.0,2024,92
Micheal Clemons,DL,1,Jets,6.0,2024,92
Will McDonald,DE,1,Jets,6.0,2024,92
Leki Fotu,DT,1,Jets,6.0,2024,92
Javon Kinlaw,DT,1,Jets,6.0,2024,92
Quincy Williams,LB,1,Jets,6.0,2024,92
Jamien Sherwood,LB,1,Jets,6.0,2024,92
D.J. Reed,CB,1,Jets,6.0,2024,92
Sauce Gardner,CB,1,Jets,6.0,2024,92
Tony Adams,S,1,Jets,6.0,2024,92
Chuck Clark,S,1,Jets,6.0,2024,92
