Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Baker Mayfield,TAM,3,29,0,12,6.0,2024,85
Sean Tucker,TAM,14,136,1,36,6.0,2024,85
Bucky Irving,TAM,14,81,1,31,6.0,2024,85
Sterling Shepard,TAM,4,31,0,24,6.0,2024,85
Chris Godwin,TAM,0,0,0,0,6.0,2024,85
Ryan Miller,TAM,0,0,0,0,6.0,2024,85
Mike Evans,TAM,0,0,0,0,6.0,2024,85
Cade Otton,TAM,0,0,0,0,6.0,2024,85
Tristan Wirfs,TAM,0,0,0,0,6.0,2024,85
Jalen McMillan,TAM,0,0,0,0,6.0,2024,85
Spencer Rattler,NOR,4,27,0,16,6.0,2024,85
Alvin Kamara,NOR,13,40,1,7,6.0,2024,85
Jamaal Williams,NOR,2,7,0,9,6.0,2024,85
Jordan Mims,NOR,1,5,0,5,6.0,2024,85
Rashid Shaheed,NOR,1,2,0,2,6.0,2024,85
Foster Moreau,NOR,0,0,0,0,6.0,2024,85
Juwan Johnson,NOR,0,0,0,0,6.0,2024,85
Bub Means,NOR,0,0,0,0,6.0,2024,85
Cedrick Wilson Jr.,NOR,0,0,0,0,6.0,2024,85
Mason Tipton,NOR,0,0,0,0,6.0,2024,85
Chris Olave,NOR,0,0,0,0,6.0,2024,85
