Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kyler Murray,ARI,0,0,0,0,0,6.0,2024,83
Trey Benson,ARI,0,0,0,0,0,6.0,2024,83
Emari Demercado,ARI,7,5,39,0,13,6.0,2024,83
James Conner,ARI,5,4,22,0,9,6.0,2024,83
Trey McBride,ARI,8,8,96,0,27,6.0,2024,83
Greg Dortch,ARI,5,3,36,0,16,6.0,2024,83
Michael Wilson,ARI,4,2,21,1,18,6.0,2024,83
Marvin Harrison Jr.,ARI,2,0,0,0,0,6.0,2024,83
Xavier Weaver,ARI,1,0,0,0,0,6.0,2024,83
Jordan Love,GNB,0,0,0,0,0,6.0,2024,83
Josh Jacobs,GNB,3,3,28,0,14,6.0,2024,83
Emanuel Wilson,GNB,2,1,19,0,19,6.0,2024,83
Bo Melton,GNB,2,1,6,0,6,6.0,2024,83
Chris Brooks,GNB,0,0,0,0,0,6.0,2024,83
Tucker Kraft,GNB,4,2,13,0,8,6.0,2024,83
Christian Watson,GNB,4,3,68,1,44,6.0,2024,83
Romeo Doubs,GNB,4,3,49,2,20,6.0,2024,83
Ben Sims,GNB,2,2,38,0,28,6.0,2024,83
Jayden Reed,GNB,6,6,28,1,7,6.0,2024,83
Dontayvion Wicks,GNB,3,1,9,0,9,6.0,2024,83
Andrew Beck,GNB,1,0,0,0,0,6.0,2024,83
