Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Evan Engram,JAX,10,10,102,0,4.0,58,5.8,44,4.4,5.8,0,,0,0.0,0,109.2,6.0,2024,80
Gabriel Davis,JAX,8,5,45,2,4.0,41,8.2,4,0.8,11.5,0,,0,0.0,0,117.2,6.0,2024,80
Christian Kirk,JAX,6,3,39,0,3.0,14,4.7,25,8.3,10.5,0,,1,16.7,1,31.2,6.0,2024,80
Brian Thomas,JAX,6,3,27,0,1.0,10,3.3,17,5.7,10.8,0,,2,33.3,0,62.5,6.0,2024,80
D'Ernest Johnson,JAX,2,2,16,0,1.0,-7,-3.5,23,11.5,-3.5,0,,0,0.0,0,100.0,6.0,2024,80
Brenton Strange,JAX,2,1,11,0,1.0,3,3.0,8,8.0,9.0,0,,0,0.0,0,66.7,6.0,2024,80
Travis Etienne,JAX,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6,6.0,2024,80
Keenan Allen,CHI,5,5,41,2,5.0,34,6.8,7,1.4,6.8,0,,0,0.0,0,140.4,6.0,2024,80
Cole Kmet,CHI,5,5,70,2,3.0,27,5.4,43,8.6,5.4,1,5.0,0,0.0,0,158.3,6.0,2024,80
D.J. Moore,CHI,5,4,20,0,,3,0.8,17,4.3,7.4,0,,0,0.0,1,43.7,6.0,2024,80
D'Andre Swift,CHI,4,4,28,0,1.0,-14,-3.5,42,10.5,-3.5,0,,0,0.0,0,95.8,6.0,2024,80
Roschon Johnson,CHI,3,2,25,0,2.0,-1,-0.5,26,13.0,-2.0,1,2.0,0,0.0,0,92.4,6.0,2024,80
Rome Odunze,CHI,2,2,40,0,2.0,28,14.0,12,6.0,14.0,0,,0,0.0,0,118.7,6.0,2024,80
Marcedes Lewis,CHI,1,1,2,0,1.0,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2,6.0,2024,80
Gerald Everett,CHI,1,0,0,0,,0,,0,,-3.0,0,,0,0.0,0,39.6,6.0,2024,80
