Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Brock Purdy,SFO,0,0,0,0,0,6.0,2024,79
Isaac Guerendo,SFO,0,0,0,0,0,6.0,2024,79
Jordan Mason,SFO,2,1,9,0,9,6.0,2024,79
Patrick Taylor,SFO,1,1,12,0,12,6.0,2024,79
Deebo Samuel,SFO,5,3,102,1,76,6.0,2024,79
Kyle Juszczyk,SFO,4,3,10,0,13,6.0,2024,79
George Kittle,SFO,6,5,58,2,29,6.0,2024,79
Brandon Aiyuk,SFO,4,2,37,0,21,6.0,2024,79
Jauan Jennings,SFO,5,3,27,0,13,6.0,2024,79
Geno Smith,SEA,0,0,0,0,0,6.0,2024,79
Kenneth Walker III,SEA,8,8,37,0,11,6.0,2024,79
Zach Charbonnet,SEA,1,1,15,0,15,6.0,2024,79
Tyler Lockett,SEA,8,4,65,1,37,6.0,2024,79
Noah Fant,SEA,6,6,63,0,12,6.0,2024,79
Jaxon Smith-Njigba,SEA,9,5,53,0,19,6.0,2024,79
D.K. Metcalf,SEA,11,3,48,0,30,6.0,2024,79
Jake Bobo,SEA,4,2,18,0,11,6.0,2024,79
AJ Barner,SEA,1,1,13,0,13,6.0,2024,79
