#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,PIT 29,9,4:41,37,Field Goal,0,Steelers,6.0,2024,88
2,1,4:24,PIT 30,3,1:36,-2,Punt,0,Steelers,6.0,2024,88
3,1,1:12,PIT 26,10,4:00,43,Field Goal,0,Steelers,6.0,2024,88
4,2,10:23,PIT 20,8,5:46,16,Punt,0,Steelers,6.0,2024,88
5,2,2:32,LVR 30,6,1:58,30,Touchdown,0,Steelers,6.0,2024,88
8,3,14:21,PIT 11,8,5:05,33,Punt,0,Steelers,6.0,2024,88
9,3,8:21,LVR 7,1,0:05,7,Touchdown,0,Steelers,6.0,2024,88
10,3,4:54,LVR 36,6,0:59,18,Field Goal,0,Steelers,6.0,2024,88
11,3,2:44,LVR 35,4,2:44,9,End of Game,0,Steelers,6.0,2024,88
