#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CIN 31,8,3:28,69,Touchdown,0,Bengals,6.0,2024,91
2,1,9:53,CIN 3,3,1:37,9,Punt,0,Bengals,6.0,2024,91
3,1,3:45,CIN 27,7,3:52,27,Punt,0,Bengals,6.0,2024,91
4,2,12:35,CIN 30,3,1:34,-1,Punt,0,Bengals,6.0,2024,91
5,2,6:19,CIN 12,5,3:05,33,Punt,0,Bengals,6.0,2024,91
6,2,1:50,CIN 45,3,1:29,-2,Punt,0,Bengals,6.0,2024,91
7,3,13:53,NYG 38,3,1:20,13,Fumble,0,Bengals,6.0,2024,91
8,3,5:48,CIN 30,9,5:07,51,Field Goal,0,Bengals,6.0,2024,91
9,4,10:27,CIN 37,5,2:21,19,Punt,0,Bengals,6.0,2024,91
10,4,3:01,CIN 36,5,1:09,64,Touchdown,0,Bengals,6.0,2024,91
11,4,0:51,CIN 35,2,0:51,-2,End of Game,0,Bengals,6.0,2024,91
