Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Alex Forsyth,C,55,100%,0,0%,2,7%,1,Broncos,6.0,2024,87
Quinn Meinerz,G,55,100%,0,0%,2,7%,1,Broncos,6.0,2024,87
Garett Bolles,T,55,100%,0,0%,2,7%,1,Broncos,6.0,2024,87
Matt Peart,T,55,100%,0,0%,2,7%,1,Broncos,6.0,2024,87
Ben Powers,G,55,100%,0,0%,2,7%,1,Broncos,6.0,2024,87
Bo Nix,QB,55,100%,0,0%,0,0%,1,Broncos,6.0,2024,87
Courtland Sutton,WR,47,85%,0,0%,0,0%,1,Broncos,6.0,2024,87
Javonte Williams,RB,37,67%,0,0%,0,0%,1,Broncos,6.0,2024,87
Troy Franklin,WR,36,65%,0,0%,0,0%,1,Broncos,6.0,2024,87
Devaughn Vele,WR,34,62%,0,0%,0,0%,1,Broncos,6.0,2024,87
Lucas Krull,TE,33,60%,0,0%,7,26%,1,Broncos,6.0,2024,87
Lil'Jordan Humphrey,WR,19,35%,0,0%,0,0%,1,Broncos,6.0,2024,87
Marvin Mims,WR,17,31%,0,0%,10,37%,1,Broncos,6.0,2024,87
Adam Trautman,TE,17,31%,0,0%,6,22%,1,Broncos,6.0,2024,87
Nate Adkins,TE,15,27%,0,0%,17,63%,1,Broncos,6.0,2024,87
Jaleel McLaughlin,RB,14,25%,0,0%,2,7%,1,Broncos,6.0,2024,87
Michael Burton,FB,4,7%,0,0%,19,70%,1,Broncos,6.0,2024,87
Audric Estime,RB,2,4%,0,0%,6,22%,1,Broncos,6.0,2024,87
P.J. Locke,FS,0,0%,78,100%,5,19%,1,Broncos,6.0,2024,87
Cody Barton,LB,0,0%,78,100%,5,19%,1,Broncos,6.0,2024,87
Riley Moss,CB,0,0%,77,99%,11,41%,1,Broncos,6.0,2024,87
Ja'Quan McMillian,CB,0,0%,76,97%,3,11%,1,Broncos,6.0,2024,87
Brandon Jones,FS,0,0%,70,90%,0,0%,1,Broncos,6.0,2024,87
Jonathon Cooper,LB,0,0%,62,79%,5,19%,1,Broncos,6.0,2024,87
Justin Strnad,LB,0,0%,59,76%,10,37%,1,Broncos,6.0,2024,87
Zach Allen,DE,0,0%,59,76%,6,22%,1,Broncos,6.0,2024,87
Nik Bonitto,LB,0,0%,50,64%,0,0%,1,Broncos,6.0,2024,87
Levi Wallace,CB,0,0%,42,54%,5,19%,1,Broncos,6.0,2024,87
D.J. Jones,NT,0,0%,38,49%,0,0%,1,Broncos,6.0,2024,87
John Franklin-Myers,DE,0,0%,37,47%,0,0%,1,Broncos,6.0,2024,87
Jonah Elliss,LB,0,0%,31,40%,10,37%,1,Broncos,6.0,2024,87
Malcolm Roach,DT,0,0%,31,40%,6,22%,1,Broncos,6.0,2024,87
Jordan Jackson,DE,0,0%,29,37%,8,30%,1,Broncos,6.0,2024,87
Eyioma Uwazurike,DE,0,0%,20,26%,5,19%,1,Broncos,6.0,2024,87
Dondrea Tillman,LB,0,0%,15,19%,15,56%,1,Broncos,6.0,2024,87
Devon Key,SS,0,0%,3,4%,20,74%,1,Broncos,6.0,2024,87
Kristian Welch,LB,0,0%,2,3%,16,59%,1,Broncos,6.0,2024,87
Patrick Surtain II,CB,0,0%,1,1%,0,0%,1,Broncos,6.0,2024,87
Tanner McCalister,FS,0,0%,0,0%,25,93%,1,Broncos,6.0,2024,87
Tremon Smith,CB,0,0%,0,0%,25,93%,1,Broncos,6.0,2024,87
Levelle Bailey,LB,0,0%,0,0%,15,56%,1,Broncos,6.0,2024,87
Wil Lutz,K,0,0%,0,0%,7,26%,1,Broncos,6.0,2024,87
Mitchell Fraboni,LS,0,0%,0,0%,7,26%,1,Broncos,6.0,2024,87
Riley Dixon,P,0,0%,0,0%,7,26%,1,Broncos,6.0,2024,87
Frank Crum,T,0,0%,0,0%,2,7%,1,Broncos,6.0,2024,87
Cameron Fleming,T,0,0%,0,0%,2,7%,1,Broncos,6.0,2024,87
