Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Dalton Kincaid,BUF,7,6,51,0,3.0,11,1.8,40,6.7,4.7,0,,0,0.0,0,97.0,6.0,2024,92
Keon Coleman,BUF,4,3,26,0,2.0,7,2.3,19,6.3,9.3,0,,0,0.0,0,91.7,6.0,2024,92
Ray Davis,BUF,3,3,55,0,1.0,42,14.0,13,4.3,14.0,0,,0,0.0,0,118.7,6.0,2024,92
Curtis Samuel,BUF,4,3,44,0,1.0,41,13.7,3,1.0,12.3,0,,1,25.0,0,110.4,6.0,2024,92
Khalil Shakir,BUF,2,2,19,0,1.0,10,5.0,9,4.5,5.0,0,,0,0.0,0,106.2,6.0,2024,92
Mack Hollins,BUF,2,1,8,1,1.0,8,8.0,0,0.0,7.5,0,,0,0.0,0,100.0,6.0,2024,92
Dawson Knox,BUF,1,1,12,1,1.0,12,12.0,0,0.0,12.0,0,,0,0.0,0,156.2,6.0,2024,92
Garrett Wilson,NYJ,10,8,107,1,6.0,49,6.1,58,7.3,6.6,0,,0,0.0,0,144.6,6.0,2024,92
Allen Lazard,NYJ,7,6,114,1,4.0,103,17.2,11,1.8,15.4,0,,0,0.0,0,158.3,6.0,2024,92
Breece Hall,NYJ,6,5,56,0,2.0,17,3.4,39,7.8,3.3,0,,1,16.7,0,105.6,6.0,2024,92
Tyler Conklin,NYJ,3,2,10,0,,-2,-1.0,12,6.0,-1.7,0,,0,0.0,0,71.5,6.0,2024,92
Jeremy Ruckert,NYJ,3,2,7,0,,-11,-5.5,18,9.0,2.0,0,,0,0.0,0,70.1,6.0,2024,92
Braelon Allen,NYJ,2,0,0,0,0.0,0,,0,,4.0,0,,1,50.0,0,39.6,6.0,2024,92
Mike Williams,NYJ,3,0,0,0,,0,,0,,20.3,0,,1,33.3,1,0.0,6.0,2024,92
