Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cowboys,-38.0,-24.28,-22.11,-1.84,-18.66,-24.4,-14.09,-10.77,0.0,9.24,-4.48,12.56,1.0,0.0,0.16,6.0,2024,90
Lions,38.0,24.4,14.09,10.77,0.0,24.28,22.11,1.84,18.66,-9.24,-12.56,4.48,0.0,-1.0,-0.16,6.0,2024,90
