Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
C.J. Stroud,HOU,0,0,0,0,0,6.0,2024,84
Davis Mills,HOU,0,0,0,0,0,6.0,2024,84
Joe Mixon,HOU,3,2,30,1,20,6.0,2024,84
Dameon Pierce,HOU,1,1,1,0,1,6.0,2024,84
Dare Ogunbowale,HOU,0,0,0,0,0,6.0,2024,84
Stefon Diggs,HOU,7,6,77,1,26,6.0,2024,84
Tank Dell,HOU,9,7,57,1,20,6.0,2024,84
Dalton Schultz,HOU,8,4,27,0,9,6.0,2024,84
Xavier Hutchinson,HOU,2,0,0,0,0,6.0,2024,84
Cade Stover,HOU,1,0,0,0,0,6.0,2024,84
Cam Akers,HOU,0,0,0,0,0,6.0,2024,84
Drake Maye,NWE,0,0,0,0,0,6.0,2024,84
Antonio Gibson,NWE,4,3,24,0,12,6.0,2024,84
Terrell Jennings,NWE,0,0,0,0,0,6.0,2024,84
Jamycal Hasty,NWE,2,1,9,0,9,6.0,2024,84
Demario Douglas,NWE,9,6,92,1,35,6.0,2024,84
Kayshon Boutte,NWE,3,3,59,1,40,6.0,2024,84
Hunter Henry,NWE,5,3,41,1,30,6.0,2024,84
Kendrick Bourne,NWE,2,2,9,0,8,6.0,2024,84
Austin Hooper,NWE,2,1,5,0,5,6.0,2024,84
Ja'Lynn Polk,NWE,4,1,4,0,4,6.0,2024,84
