Player,Pos,home_team,team,week,year,game_id
Spencer Rattler,QB,1,Saints,6.0,2024,85
Alvin Kamara,RB,1,Saints,6.0,2024,85
Rashid Shaheed,WR,1,Saints,6.0,2024,85
Chris Olave,WR,1,Saints,6.0,2024,85
Juwan Johnson,TE,1,Saints,6.0,2024,85
Foster Moreau,TE,1,Saints,6.0,2024,85
Nick Saldiveri,OL,1,Saints,6.0,2024,85
Taliese Fuaga,OT,1,Saints,6.0,2024,85
Trevor Penning,OT,1,Saints,6.0,2024,85
Landon Young,T,1,Saints,6.0,2024,85
Connor McGovern,C,1,Saints,6.0,2024,85
Carl Granderson,DE,1,Saints,6.0,2024,85
Cameron Jordan,DE,1,Saints,6.0,2024,85
Bryan Bresee,DT,1,Saints,6.0,2024,85
Nathan Shepherd,DT,1,Saints,6.0,2024,85
Willie Gay Jr.,LB,1,Saints,6.0,2024,85
Demario Davis,LB,1,Saints,6.0,2024,85
Marshon Lattimore,CB,1,Saints,6.0,2024,85
Alontae Taylor,CB,1,Saints,6.0,2024,85
Paulson Adebo,CB,1,Saints,6.0,2024,85
Jordan Howden,DB,1,Saints,6.0,2024,85
Tyrann Mathieu,S,1,Saints,6.0,2024,85
