Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Josh Allen,BUF,19,25,215,10,37.0,203,8.1,131,6.9,5.2,84,4.4,1,4.3%,1,4.3%,2,9,5,0,7,23.3%,3,4.0,6.0,2024,92
Aaron Rodgers,NYJ,23,35,294,12,31.6,259,7.4,156,6.8,4.5,138,6.0,3,8.8%,1,2.9%,3,6,2,2,7,18.4%,0,,6.0,2024,92
