#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CAR 35,3,1:46,-3,Punt,1,Panthers,6.0,2024,89
2,1,12:29,CAR 33,12,6:33,67,Touchdown,1,Panthers,6.0,2024,89
3,1,0:38,CAR 34,3,1:33,5,Punt,1,Panthers,6.0,2024,89
4,2,12:09,ATL 41,8,3:21,36,Field Goal,1,Panthers,6.0,2024,89
5,2,6:03,CAR 30,4,3:04,7,Punt,1,Panthers,6.0,2024,89
6,2,1:42,CAR 24,8,1:35,76,Touchdown,1,Panthers,6.0,2024,89
7,3,10:04,CAR 30,11,5:13,48,Field Goal,1,Panthers,6.0,2024,89
8,3,0:07,CAR 12,8,4:20,56,Interception,1,Panthers,6.0,2024,89
9,4,5:38,CAR 31,4,1:29,6,Downs,1,Panthers,6.0,2024,89
10,4,2:11,CAR 30,3,0:26,13,Interception,1,Panthers,6.0,2024,89
