Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Cam Taylor-Britt,CIN,0,12,7,58.3%,59.0,8.4,4.9,0.0,71.2,13.0,47.0,12.0,0,0,0,0.0,0,7,1,12.5%,6.0,2024,91
Logan Wilson,CIN,0,6,5,83.3%,51.0,10.2,8.5,0.0,102.1,2.5,15.0,36.0,4,0,0,0.0,0,9,1,10.0%,6.0,2024,91
Mike Hilton,CIN,0,5,3,60.0%,27.0,9.0,5.4,0.0,74.6,1.2,0.0,27.0,4,0,1,0.0,1,5,0,0.0%,6.0,2024,91
Jalen Davis,CIN,0,3,2,66.7%,17.0,8.5,5.7,0.0,81.2,14.3,12.0,5.0,0,0,0,0.0,0,1,1,50.0%,6.0,2024,91
Germaine Pratt,CIN,1,2,2,100.0%,21.0,10.5,10.5,0.0,70.8,0.0,0.0,21.0,4,0,0,0.0,0,7,1,12.5%,6.0,2024,91
DJ Turner,CIN,0,6,1,16.7%,8.0,8.0,1.3,0.0,39.6,9.3,5.0,3.0,0,0,0,0.0,0,3,0,0.0%,6.0,2024,91
Geno Stone,CIN,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,14.0,14.0,1.0,1,0,0,0.0,0,7,0,0.0%,6.0,2024,91
Joseph Ossai,CIN,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,-5.0,-5.0,15.0,0,0,0,0.0,0,3,1,25.0%,6.0,2024,91
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,0,1,2.0,3,2,0,0.0%,6.0,2024,91
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,0,2,0.0,2,7,0,0.0%,6.0,2024,91
Sheldon Rankins,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%,6.0,2024,91
McKinnley Jackson,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,6.0,2024,91
Vonn Bell,CIN,0,2,0,0.0%,7.0,,3.5,0.0,41.7,-2.5,-4.0,11.0,2,0,0,0.0,0,2,1,33.3%,6.0,2024,91
Deonte Banks,NYG,0,5,5,100.0%,54.0,10.8,10.8,0.0,111.7,4.8,24.0,30.0,0,0,0,0.0,0,5,1,16.7%,6.0,2024,91
Tyler Nubin,NYG,0,5,4,80.0%,31.0,7.8,6.2,0.0,92.5,5.0,23.0,8.0,1,0,0,0.0,0,9,0,0.0%,6.0,2024,91
Andru Phillips,NYG,0,4,4,100.0%,30.0,7.5,7.5,0.0,97.9,-2.3,-9.0,39.0,0,0,0,0.0,0,5,0,0.0%,6.0,2024,91
Micah McFadden,NYG,0,3,3,100.0%,24.0,8.0,8.0,0.0,100.0,4.7,14.0,10.0,0,0,0,0.0,0,5,2,28.6%,6.0,2024,91
Cordale Flott,NYG,0,3,2,66.7%,42.0,21.0,14.0,0.0,109.7,15.7,37.0,5.0,0,0,0,0.0,0,3,0,0.0%,6.0,2024,91
Jason Pinnock,NYG,0,1,1,100.0%,29.0,29.0,29.0,0.0,118.7,29.0,29.0,0.0,0,0,0,0.0,0,3,0,0.0%,6.0,2024,91
Bobby Okereke,NYG,0,2,1,50.0%,11.0,11.0,5.5,0.0,66.7,1.5,2.0,9.0,1,0,0,0.0,0,5,0,0.0%,6.0,2024,91
Darius Muasau,NYG,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-3.0,-3.0,5.0,0,0,0,0.0,0,0,0,,6.0,2024,91
Azeez Ojulari,NYG,0,0,0,,,,,,,,,,0,1,0,2.0,3,4,1,20.0%,6.0,2024,91
Brian Burns,NYG,0,0,0,,,,,,,,,,0,0,1,1.0,2,8,0,0.0%,6.0,2024,91
Dexter Lawrence,NYG,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,6.0,2024,91
Patrick Johnson,NYG,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,6.0,2024,91
Jordon Riley,NYG,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,6.0,2024,91
Rakeem Nunez-Roches,NYG,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,6.0,2024,91
Adoree' Jackson,NYG,0,1,0,0.0%,,,0.0,,39.6,12.0,,,0,0,0,0.0,0,0,0,,6.0,2024,91
Isaiah Simmons,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,1,100.0%,6.0,2024,91
D.J. Davidson,NYG,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,2,100.0%,6.0,2024,91
