#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:49,JAX 21,14,8:12,67,Field Goal,0,Jaguars,6.0,2024,80
2,1,3:04,JAX 21,5,3:11,17,Punt,0,Jaguars,6.0,2024,80
3,2,11:07,JAX 43,3,1:41,6,Punt,0,Jaguars,6.0,2024,80
4,2,5:10,JAX 29,3,2:02,8,Punt,0,Jaguars,6.0,2024,80
5,2,0:13,JAX 27,1,0:13,-1,End of Half,0,Jaguars,6.0,2024,80
6,3,15:00,JAX 34,1,0:20,24,Fumble,0,Jaguars,6.0,2024,80
7,3,11:22,JAX 30,11,5:20,70,Touchdown,0,Jaguars,6.0,2024,80
8,4,14:56,JAX 35,3,1:21,-3,Interception,0,Jaguars,6.0,2024,80
9,4,12:29,JAX 30,17,5:31,70,Touchdown,0,Jaguars,6.0,2024,80
10,4,3:21,JAX 33,3,1:29,-4,Punt,0,Jaguars,6.0,2024,80
