Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Percy Butler,WAS,0,5,4,80.0%,45.0,11.3,9.0,1.0,143.7,9.6,35.0,10.0,1,0,0,0.0,0,7,0,0.0%,6.0,2024,86
Mike Sainristil,WAS,1,4,4,100.0%,69.0,17.3,17.3,0.0,79.2,11.3,45.0,24.0,0,0,0,0.0,0,6,0,0.0%,6.0,2024,86
Benjamin St-Juste,WAS,0,5,4,80.0%,63.0,15.8,12.6,0.0,118.7,8.6,40.0,23.0,0,0,0,0.0,0,5,1,16.7%,6.0,2024,86
Noah Igbinoghene,WAS,0,5,3,60.0%,32.0,10.7,6.4,0.0,78.7,14.6,26.0,6.0,0,0,0,0.0,0,2,0,0.0%,6.0,2024,86
Quan Martin,WAS,0,2,2,100.0%,69.0,34.5,34.5,0.0,118.7,4.5,9.0,60.0,0,0,0,0.0,0,5,0,0.0%,6.0,2024,86
Bobby Wagner,WAS,0,2,1,50.0%,12.0,12.0,6.0,0.0,68.7,1.0,-5.0,17.0,3,0,1,0.0,1,12,1,7.7%,6.0,2024,86
Jeremy Chinn,WAS,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,12.0,12.0,3.0,2,0,0,0.0,0,8,0,0.0%,6.0,2024,86
Mykal Walker,WAS,0,1,1,100.0%,18.0,18.0,18.0,0.0,118.7,12.0,12.0,6.0,0,0,0,0.0,0,5,0,0.0%,6.0,2024,86
Dante Fowler,WAS,0,0,0,,,,,,,,,,1,0,0,2.0,2,4,0,0.0%,6.0,2024,86
Daron Payne,WAS,0,0,0,,,,,,,,,,0,2,0,0.0,2,0,0,,6.0,2024,86
Frankie Luvu,WAS,0,0,0,,,,,,,,,,9,1,0,0.0,1,2,1,33.3%,6.0,2024,86
Jer'Zhan Newton,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,6.0,2024,86
Javontae Jean-Baptiste,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,6.0,2024,86
Dorance Armstrong Jr.,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,6.0,2024,86
Clelin Ferrell,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%,6.0,2024,86
Nate Wiggins,BAL,0,8,5,62.5%,70.0,14.0,8.8,0.0,90.6,10.1,40.0,30.0,0,0,0,0.0,0,4,1,20.0%,6.0,2024,86
Marlon Humphrey,BAL,0,7,5,71.4%,52.0,10.4,7.4,0.0,92.6,6.3,37.0,15.0,1,0,0,0.0,0,9,0,0.0%,6.0,2024,86
Roquan Smith,BAL,0,5,4,80.0%,69.0,17.3,13.8,0.0,118.7,4.8,27.0,42.0,3,1,0,0.0,1,7,0,0.0%,6.0,2024,86
Kyle Hamilton,BAL,0,3,3,100.0%,29.0,9.7,9.7,0.0,106.9,5.3,16.0,13.0,5,1,1,0.0,2,4,0,0.0%,6.0,2024,86
Brandon Stephens,BAL,0,4,3,75.0%,28.0,9.3,7.0,1.0,133.3,14.3,28.0,0.0,0,0,0,0.0,0,3,0,0.0%,6.0,2024,86
Ar'Darius Washington,BAL,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,0,0,0,0.0,0,1,0,0.0%,6.0,2024,86
Marcus Williams,BAL,0,1,1,100.0%,7.0,7.0,7.0,1.0,135.4,7.0,7.0,0.0,0,0,0,0.0,0,2,0,0.0%,6.0,2024,86
Kyle Van Noy,BAL,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,3.0,3.0,1.0,0,0,0,0.0,0,2,0,0.0%,6.0,2024,86
Eddie Jackson,BAL,0,3,1,33.3%,5.0,5.0,1.7,0.0,42.4,8.3,5.0,0.0,0,0,0,0.0,0,3,0,0.0%,6.0,2024,86
Yannick Ngakoue,BAL,0,0,0,,,,,,,,,,0,2,0,1.0,3,1,0,0.0%,6.0,2024,86
Tavius Robinson,BAL,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,,6.0,2024,86
Odafe Oweh,BAL,0,0,0,,,,,,,,,,1,1,1,0.0,2,1,0,0.0%,6.0,2024,86
Nnamdi Madubuike,BAL,0,0,0,,,,,,,,,,0,1,0,0.5,2,2,0,0.0%,6.0,2024,86
Michael Pierce,BAL,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%,6.0,2024,86
Travis Jones,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,6.0,2024,86
Trenton Simpson,BAL,0,0,0,,,,,,,,,,2,0,0,0.0,0,4,1,20.0%,6.0,2024,86
