Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Falcons,12.17,12.46,8.26,9.03,-3.08,3.27,1.53,1.07,10.53,-0.54,-6.48,4.3,0.43,1.13,0.08,6.0,2024,89
Panthers,-12.17,-3.27,-1.53,-1.07,-10.53,-12.46,-8.26,-9.03,3.08,0.54,-4.3,6.48,-1.13,-0.43,-0.08,6.0,2024,89
