Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jared Goff,DET,0,0,0,0,0,6.0,2024,90
Hendon Hooker,DET,0,0,0,0,0,6.0,2024,90
David Montgomery,DET,1,1,0,0,0,6.0,2024,90
Jahmyr Gibbs,DET,5,3,28,0,20,6.0,2024,90
Craig Reynolds,DET,0,0,0,0,0,6.0,2024,90
Jameson Williams,DET,4,3,76,1,37,6.0,2024,90
Sione Vaki,DET,0,0,0,0,0,6.0,2024,90
Kalif Raymond,DET,6,4,73,0,38,6.0,2024,90
Tim Patrick,DET,3,3,68,0,42,6.0,2024,90
Sam LaPorta,DET,1,1,52,1,52,6.0,2024,90
Amon-Ra St. Brown,DET,4,4,37,1,16,6.0,2024,90
Brock Wright,DET,1,0,0,0,0,6.0,2024,90
Allen Robinson,DET,1,0,0,0,0,6.0,2024,90
Taylor Decker,DET,1,0,0,0,0,6.0,2024,90
Dak Prescott,DAL,0,0,0,0,0,6.0,2024,90
Cooper Rush,DAL,0,0,0,0,0,6.0,2024,90
Rico Dowdle,DAL,6,5,30,0,15,6.0,2024,90
Ezekiel Elliott,DAL,0,0,0,0,0,6.0,2024,90
KaVontae Turpin,DAL,7,4,24,0,12,6.0,2024,90
CeeDee Lamb,DAL,14,7,89,0,27,6.0,2024,90
Jalen Tolbert,DAL,5,4,43,0,26,6.0,2024,90
Jalen Brooks,DAL,6,1,15,0,15,6.0,2024,90
Ryan Flournoy,DAL,1,1,12,0,12,6.0,2024,90
Jake Ferguson,DAL,4,3,11,0,6,6.0,2024,90
