Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Bucky Irving,TAM,14,81,1,4.0,27,1.9,54,3.9,2,7.0,6.0,2024,85
Sean Tucker,TAM,14,136,1,7.0,101,7.2,35,2.5,0,,6.0,2024,85
Sterling Shepard,TAM,4,31,0,1.0,23,5.8,8,2.0,0,,6.0,2024,85
Baker Mayfield,TAM,3,29,0,1.0,18,6.0,11,3.7,1,3.0,6.0,2024,85
Alvin Kamara,NOR,13,40,1,2.0,30,2.3,10,0.8,0,,6.0,2024,85
Spencer Rattler,NOR,4,27,0,1.0,11,2.8,16,4.0,0,,6.0,2024,85
Jamaal Williams,NOR,2,7,0,,4,2.0,3,1.5,0,,6.0,2024,85
Jordan Mims,NOR,1,5,0,0.0,5,5.0,0,0.0,0,,6.0,2024,85
Rashid Shaheed,NOR,1,2,0,0.0,1,1.0,1,1.0,0,,6.0,2024,85
