0,1,week,year,game_id
Won Toss,Bills (deferred),6.0,2024,92
Roof,outdoors,6.0,2024,92
Surface,fieldturf,6.0,2024,92
Duration,3:14,6.0,2024,92
Attendance,81118,6.0,2024,92
Weather,"49 degrees, relative humidity 60%, wind 14 mph",6.0,2024,92
Vegas Line,Buffalo Bills -1.0,6.0,2024,92
Over/Under,40.5 (over),6.0,2024,92
