Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Saints,-23.0,-13.11,-13.52,0.41,-14.67,-21.29,-9.51,-15.49,11.68,11.75,-4.11,7.73,3.29,3.55,1.29,6.0,2024,85
Buccaneers,23.0,21.29,9.51,15.49,-11.68,13.11,13.52,-0.41,14.67,-11.75,-7.73,4.11,-3.55,-3.29,-1.29,6.0,2024,85
