Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Baker Mayfield,TAM,0,0,0,0,0,6.0,2024,85
Sean Tucker,TAM,3,3,56,1,36,6.0,2024,85
Bucky Irving,TAM,2,2,24,0,18,6.0,2024,85
Sterling Shepard,TAM,4,3,23,0,9,6.0,2024,85
Chris Godwin,TAM,13,11,125,2,55,6.0,2024,85
Ryan Miller,TAM,1,1,39,0,39,6.0,2024,85
Mike Evans,TAM,6,2,34,0,22,6.0,2024,85
Cade Otton,TAM,6,2,15,1,8,6.0,2024,85
Tristan Wirfs,TAM,0,0,9,0,9,6.0,2024,85
Jalen McMillan,TAM,1,0,0,0,0,6.0,2024,85
Spencer Rattler,NOR,0,0,0,0,0,6.0,2024,85
Alvin Kamara,NOR,8,5,24,0,8,6.0,2024,85
Jamaal Williams,NOR,0,0,0,0,0,6.0,2024,85
Jordan Mims,NOR,4,2,13,0,10,6.0,2024,85
Rashid Shaheed,NOR,7,1,11,0,11,6.0,2024,85
Foster Moreau,NOR,2,2,54,0,41,6.0,2024,85
Juwan Johnson,NOR,3,3,48,0,27,6.0,2024,85
Bub Means,NOR,8,5,45,1,14,6.0,2024,85
Cedrick Wilson Jr.,NOR,3,2,28,0,25,6.0,2024,85
Mason Tipton,NOR,2,1,15,0,15,6.0,2024,85
Chris Olave,NOR,1,1,5,0,5,6.0,2024,85
