Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Trevor Lawrence,JAX,0,0,0,0,0,6.0,2024,80
Mac Jones,JAX,0,0,0,0,0,6.0,2024,80
D'Ernest Johnson,JAX,2,2,16,0,14,6.0,2024,80
Tank Bigsby,JAX,0,0,0,0,0,6.0,2024,80
Evan Engram,JAX,10,10,102,0,24,6.0,2024,80
Gabriel Davis,JAX,8,5,45,2,21,6.0,2024,80
Christian Kirk,JAX,6,3,39,0,15,6.0,2024,80
Brian Thomas,JAX,6,3,27,0,13,6.0,2024,80
Brenton Strange,JAX,2,1,11,0,11,6.0,2024,80
Travis Etienne,JAX,1,0,0,0,0,6.0,2024,80
Caleb Williams,CHI,0,0,0,0,0,6.0,2024,80
D'Andre Swift,CHI,4,4,28,0,19,6.0,2024,80
Roschon Johnson,CHI,3,2,25,0,17,6.0,2024,80
Cole Kmet,CHI,5,5,70,2,31,6.0,2024,80
Keenan Allen,CHI,5,5,41,2,11,6.0,2024,80
Rome Odunze,CHI,2,2,40,0,28,6.0,2024,80
D.J. Moore,CHI,5,4,20,0,9,6.0,2024,80
Marcedes Lewis,CHI,1,1,2,0,2,6.0,2024,80
Gerald Everett,CHI,1,0,0,0,0,6.0,2024,80
Tyson Bagent,CHI,0,0,0,0,0,6.0,2024,80
