Player,Pos,home_team,team,week,year,game_id
Joe Flacco,QB,0,Colts,6.0,2024,82
Trey Sermon,RB,0,Colts,6.0,2024,82
Michael Pittman Jr.,WR,0,Colts,6.0,2024,82
Alec Pierce,WR,0,Colts,6.0,2024,82
Adonai Mitchell,WR,0,Colts,6.0,2024,82
Kylen Granson,TE,0,Colts,6.0,2024,82
Braden Smith,T,0,Colts,6.0,2024,82
Bernhard Raimann,T,0,Colts,6.0,2024,82
Quenton Nelson,G,0,Colts,6.0,2024,82
Dalton Tucker,G,0,Colts,6.0,2024,82
Ryan Kelly,C,0,Colts,6.0,2024,82
Dayo Odeyingbo,DE,0,Colts,6.0,2024,82
Kwity Paye,DE,0,Colts,6.0,2024,82
Grover Stewart,DT,0,Colts,6.0,2024,82
Taven Bryan,DT,0,Colts,6.0,2024,82
Zaire Franklin,LB,0,Colts,6.0,2024,82
Jaylon Carlies,LB,0,Colts,6.0,2024,82
E.J. Speed,LB,0,Colts,6.0,2024,82
Kenny Moore,CB,0,Colts,6.0,2024,82
Jaylon Jones,CB,0,Colts,6.0,2024,82
Julian Blackmon,S,0,Colts,6.0,2024,82
Nick Cross,S,0,Colts,6.0,2024,82
